"character_code","fictional_work","character_name","gender","spectrum","spectrum_low","spectrum_high","mean_rating","num_ratings"
"BSG/11","Battlestar Galactica","Felix Gaeta","male","BAP210","western","eastern",8.2,11
"BSG/11","Battlestar Galactica","Felix Gaeta","male","BAP211","mad","glad",2.1,16
"BSG/11","Battlestar Galactica","Felix Gaeta","male","BAP212","social","reclusive",6,11
"BSG/11","Battlestar Galactica","Felix Gaeta","male","BAP213","studious","goof-off",-30.5,20
"BSG/11","Battlestar Galactica","Felix Gaeta","male","BAP214","slugabed","go-getter",15.3,12
"BSG/11","Battlestar Galactica","Felix Gaeta","male","BAP215","penny-pincher","overspender",-17.8,13
"BSG/11","Battlestar Galactica","Felix Gaeta","male","BAP216","liberal","conservative",1.8,13
"BSG/11","Battlestar Galactica","Felix Gaeta","male","BAP217","unassuming","pretentious",7.2,14
"BSG/11","Battlestar Galactica","Felix Gaeta","male","BAP218","persistent","quitter",-22.5,10
"BSG/11","Battlestar Galactica","Felix Gaeta","male","BAP219","hedonist","monastic",12.7,15
"BSG/11","Battlestar Galactica","Felix Gaeta","male","BAP220","patriotic","unpatriotic",-26.9,16
"BSG/11","Battlestar Galactica","Felix Gaeta","male","BAP221","tactful","indiscreet",-25.3,14
"BSG/11","Battlestar Galactica","Felix Gaeta","male","BAP222","wholesome","salacious",-8.4,7
"BSG/11","Battlestar Galactica","Felix Gaeta","male","BAP223","joyful","miserable",21.9,14
"BSG/11","Battlestar Galactica","Felix Gaeta","male","BAP224","zany","regular",31.5,13
"BSG/11","Battlestar Galactica","Felix Gaeta","male","BAP225","alert","oblivious",-15.1,9
"BSG/11","Battlestar Galactica","Felix Gaeta","male","BAP226","feminist","sexist",-6.6,14
"BSG/11","Battlestar Galactica","Felix Gaeta","male","BAP227","racist","egalitarian",24.6,14
"BSG/11","Battlestar Galactica","Felix Gaeta","male","BAP228","abstract","concrete",18.9,21
"BSG/11","Battlestar Galactica","Felix Gaeta","male","BAP229","formal","intimate",-16.9,20
"BSG/11","Battlestar Galactica","Felix Gaeta","male","BAP230","resolute","wavering",-1.8,16
"BSG/11","Battlestar Galactica","Felix Gaeta","male","BAP231","deep","shallow",-15.3,10
"BSG/11","Battlestar Galactica","Felix Gaeta","male","BAP232","valedictorian","drop out",-21.9,16
"BSG/11","Battlestar Galactica","Felix Gaeta","male","BAP233","minimalist","pack rat",-24.3,10
"BSG/11","Battlestar Galactica","Felix Gaeta","male","BAP234","trash","treasure",8,14
"BSG/11","Battlestar Galactica","Felix Gaeta","male","BAP267","stinky","fresh",5.8,15
"BSG/11","Battlestar Galactica","Felix Gaeta","male","BAP268","legit","scrub",-0.600000000000001,14
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP1","playful","serious",-2,115
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP2","shy","bold",21.9,116
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP3","cheery","sorrowful",24.2,128
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP4","masculine","feminine",0.600000000000001,127
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP5","charming","awkward",-11.9,118
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP6","lewd","tasteful",-20.9,130
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP7","intellectual","physical",-41,123
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP8","strict","lenient",17.6,116
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP9","refined","rugged",-32.4,133
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP10","trusting","suspicious",38.1,139
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP11","innocent","worldly",35.6,136
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP12","artistic","scientific",30,125
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP13","stoic","expressive",31.3,109
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP14","cunning","honorable",-40,111
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP15","orderly","chaotic",32.9,124
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP16","normal","weird",36.9,139
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP17","competitive","cooperative",-34.7,113
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP18","tense","relaxed",-38,140
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP19","brave","careful",26.7,124
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP20","spiritual","skeptical",9.8,108
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP21","unlucky","fortunate",9.5,108
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP22","ferocious","pacifist",-0.899999999999999,124
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP23","modest","flamboyant",41.9,110
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP24","dominant","submissive",13.6,143
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP25","forgiving","vengeful",29.9,106
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP26","wise","foolish",25.3,133
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP27","impulsive","cautious",-22.1,111
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP28","loyal","traitorous",39.3,144
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP29","creative","conventional",-30,113
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP30","curious","apathetic",-18.5,129
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP31","rude","respectful",-28,98
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP32","diligent","lazy",8.1,137
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP33","lustful","chaste",-41.4,102
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP34","chatty","reserved",-29.5,134
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP35","emotional","logical",-6.5,112
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP36","moody","stable",-41.1,117
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP37","dunce","genius",30.8,127
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP38","arrogant","humble",-45.4,126
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP39","heroic","villainous",26.6,131
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP40","attractive","repulsive",-2.9,125
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP41","rational","whimsical",-2.6,123
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP42","mischievous","well behaved",-40.5,134
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP43","aloof","obsessed",30.8,114
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP44","indulgent","sober",-41.9,121
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP45","kinky","vanilla",-36.2,119
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP46","straightforward","cryptic",33.1,112
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP47","spontaneous","deliberate",-1.1,125
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP48","libertarian","socialist",-24.6,91
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP49","scheduled","spontaneous",12.8,133
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP50","works hard","plays hard",19.3,117
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP51","reasoned","instinctual",2.9,126
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP52","focused on the present","focused on the future",-2.6,109
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP53","empirical","theoretical",10.2,122
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP54","open","guarded",35.8,131
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP55","methodical","astonishing",-1.9,110
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP56","mighty","puny",21,124
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP57","bossy","meek",-3.6,149
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP58","barbaric","civilized",16.9,123
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP59","gregarious","private",-7.4,142
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP60","quiet","loud",16.9,148
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP61","political","nonpolitical",-32.6,131
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP62","confident","insecure",9.5,119
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP63","democratic","authoritarian",22.5,104
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP64","debased","pure",-39.6,138
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP65","fast","slow",-20.9,119
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP66","frugal","lavish",40.6,126
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP67","ludicrous","sensible",-24.4,132
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP68","orange","purple",8.3,94
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP69","tall","short",15.5,113
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP70","young","old",-6.7,142
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP71","down2earth","head@clouds",34.8,125
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP72","extrovert","introvert",-14.6,120
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP73","open to new experinces","uncreative",-26.4,110
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP74","calm","anxious",40.2,118
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP75","disorganized","self-disciplined",-18.4,121
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP76","quarrelsome","warm",-33.9,121
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP77","nerd","jock",-43.5,135
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP78","lowbrow","highbrow",35.5,140
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP79","selfish","altruistic",-40.5,128
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP80","autistic","neurotypical",-13.5,117
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP81","angelic","demonic",30.7,125
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP82","hesitant","decisive",-20.9,137
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP83","devout","heathen",16.9,108
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP84","cruel","kind",-24.8,110
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP85","direct","roundabout",35.3,141
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP86","mathematical","literary",-16,115
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP87","blue-collar","ivory-tower",44.2,111
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP88","slovenly","stylish",32,143
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP89","playful","shy",-25.1,123
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP90","serious","bold",15,142
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP91","charming","trusting",-37,119
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP92","awkward","suspicious",22,123
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP93","hipster","basic",-25.2,136
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP94","coordinated","clumsy",6.2,123
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP95","funny","humorless",-10.3,112
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP96","politically correct","edgy",26.5,136
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP97","rich","poor",-36.4,130
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP98","hard","soft",17.4520231213873,173
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP99","remote","involved",5.5,128
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP100","metaphorical","literal",-13.2,133
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP101","biased","impartial",-36.9,128
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP102","mundane","extraordinary",29.3,118
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP103","tiresome","interesting",6.9,145
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP104","smooth","rough",-25.6,135
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP105","spicy","mild",-17.5,120
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP106","enslaved","emancipated",-14.8,132
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP107","optimistic","pessimistic",21.9,119
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP108","sickly","healthy",-13.3,123
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP109","luddite","technophile",34.4,116
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP110","vain","demure",-44.3,127
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP111","high-tech","low-tech",-36.8,114
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP112","flexible","rigid",-20.5,107
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP113","cosmopolitan","provincial",-39,119
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP114","arcane","mainstream",-21.6,129
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP115","outlaw","sheriff",-39,122
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP116","pronatalist","child free",32.7,94
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP117","sad","happy",-26.7,142
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP118","jealous","compersive",-35.1,110
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP119","bitter","sweet",-32.1,120
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP120","resigned","resistant",6.1,100
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP121","sarcastic","genuine",-34.5,120
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP122","human","animalistic",4.3,91
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP123","sporty","bookish",38.7,101
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP124","moderate","extreme",31.3,116
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP125","angry","good-humored",-3.7,96
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP126","depressed","bright",-4.5,95
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP127","self-conscious","self-assured",4.4,84
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP128","vulnerable","armoured",-9.9,103
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP129","warm","cold",24.3,121
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP130","assertive","passive",5,109
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP131","active","slothful",-0.200000000000003,95
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP132","imaginative","practical",-22.8,106
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP133","adventurous","stick-in-the-mud",-12.1,96
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP134","obedient","rebellious",28.4,90
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP135","competent","incompetent",5.8,101
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP136","unambitious","driven",39.4,113
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP137","simple","complicated",28.5,95
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP138","proletariat","bourgeoisie",37.6,97
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP139","alpha","beta",11.8,91
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP140","'right-brained'","'left-brained'",8.1,77
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP141","thick-skinned","sensitive",26.4,136
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP142","charismatic","uninspiring",-27.3,110
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP143","feisty","gracious",-24.8,82
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP144","eloquent","unpolished",-32.7,119
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP145","high IQ","low IQ",-43.9,117
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP146","insider","outsider",22.6,81
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP147","morning lark","night owl",34,66
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP148","thin","thick",-21.8,62
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP149","sheeple","conspiracist",31.9,81
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP150","neat","messy",-4.6,70
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP151","vague","precise",-5.5,67
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP152","philosophical","real",-29.8,68
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP153","modern","historical",-22.6,67
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP154","judgemental","accepting",-25.7,53
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP155","average","deviant",39.5,65
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP156","gossiping","confidential",-22.1,110
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP157","official","backdoor",36.4,121
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP158","scholarly","crafty",5.1,108
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP159","leisurely","hurried",1.2,96
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP160","explorer","builder",-5.9,115
"BSG/5","Battlestar Galactica","Gaius Baltar","male","BAP161","captain","first-mate",9.6,103
